name,post,address,lat,lng,monday,tuesday,wednesday,thursday,friday,saturday,sunday,tel,fax
アイン薬局芝大門店,105-0012,東京都港区芝大門1-1-33　三洋ﾋﾞﾙ1F,35.660038,139.7527711,,,,,,,,03-6452-8952,03-6452-8953
そうごう薬局成田東店,287-0225,千葉県成田市吉岡1342-58,35.8125916,140.3942642,,,,,,,,0476-49-3711,0476-73-7682
ココカラファイン千歳船橋調剤店,156-0055,東京都世田谷区船橋1-1-7,35.6478026,139.6239217,,,,,,,,03-6913-2327,03-6913-2327
ことぶき薬局梶原店,114-0004,東京都北区堀船3-33-2,35.7516221,139.7489971,,,,,,,,03-3919-0061,03-39190062
フラワー薬局中村橋駅前店,176-0021,東京都練馬区貫井1-7-28,35.7380203,139.6375264,,,,,,,,03-5971-7622,03-5971-7623
内坪薬局,183-0006,東京都府中市緑町2-17-8,35.6724135,139.4901743,,,,,,,,042-367-4988,042-367-4988
あすか薬局狭山ヶ丘店,359-1106,埼玉県所沢市東狭山ヶ丘1-7-1,35.8095399,139.4154699,,,,,,,,04-2929-0180,04-2929-0181
ウエルシア四街道めいわ店,284-0043,千葉県四街道市めいわ3-1-1,35.6519046,140.1688904,,,,,,,,043-433-7011,043-433-7012
薬マツモトキヨシ新宿三丁目Part2店,160-0022,東京都新宿区新宿3-17-2　ﾋｭｰﾘｯｸﾋﾞﾙ新宿三丁目ﾋﾞﾙ,35.6916889,139.7035355,,,,,,,,03-3226-8870,03-3226-8870
ハックドラッグ六ツ川店,232-0066,神奈川県横浜市南区六ツ川2-108-3,35.4259672,139.582742,,,,,,,,045-730-5642,045-730-5643
ナカジマ薬局オンライン調剤センター,060-0010,北海道札幌市中央区北十条西24丁目2-15　ﾅｶｼﾞﾏｸﾞﾙｰﾌﾟ本社ﾋﾞﾙ1階,43.070052,141.3174635,,,,,,,,011-624-6225,011-641-3800
雄飛堂薬局金沢八景店,236-0027,神奈川県横浜市金沢区瀬戸16-32　THE PLACE八景1F,35.3311208,139.6209417,,,,,,,,045-349-5617,045-349-5716
さくら薬局築地店,104-0045,東京都中央区築地1-9-9　細川築地ﾋﾞﾙ8F,35.6689918,139.7712582,,,,,,,,03-3547-3646,03-3547-3647
ウエルシア薬局江東平野店,135-0023,東京都江東区平野3-7-19,35.6781046,139.805805,,,,,,,,03-5639-1225,03-5639-1226
オアシス調剤薬局,512-1212,三重県四日市市智積町城丸6030-2,34.9879937,136.5427434,,,,,,,,059-325-2511,059-325-2522
かえで薬局(熊本),869-0511,熊本県宇城市松橋町字南田2275-6,32.651382,130.69424,,,,,,,,0964-27-5828,0964-27-5829
ひよこ薬局,262-0033,千葉県千葉市花見川区幕張本郷5-4-7　ﾗﾌｧｲｴｯﾄ本郷104,35.6737324,140.0446382,,,,,,,,043-271-1458,043-271-1457
ウエルシアさいたま宮原駅前店,331-0812,埼玉県さいたま市北区宮原町3-372,35.9405656,139.6103383,,,,,,,,048-662-2251,048-662-2252
かすが薬局,362-0074,埼玉県上尾市春日2-24-1,35.9767783,139.5775373,,,,,,,,048-773-9730,048-773-9731
ファーブケア薬局,136-0072,東京都江東区大島8-22-21　ｼｬﾄｰﾚ大島101,35.6895563,139.8406742,,,,,,,,03-5875-4613,03-5875-4870
麻布十番調剤薬局,106-0045,東京都港区麻布十番1-7-1　ﾖｰﾛｯﾊﾟﾊｳｽ1階,35.6566274,139.7346009,,,,,,,,03-6434-9867,03-6434-9868
大賀薬局薬院大通り店,810-0022,福岡県福岡市中央区薬院4-1-27-201,33.5803616,130.3971027,,,,,,,,092-521-7388,092-521-7345
アイン薬局新八千代店,276-0015,千葉県八千代市米本1545-21,35.7515712,140.1124993,,,,,,,,047-480-5630,047-480-5670
ドラッグストアマツモトキヨシ三鷹新川店,181-0004,東京都三鷹市新川1-3-25,35.6669818,139.5774776,,,,,,,,03-3326-5653,03-3326-5653
スギ薬局長良町店,454-0815,愛知県名古屋市中川区長良町2-105　ｱﾗｶﾜﾋﾞﾙ1F,35.1509288,136.8684541,,,,,,,,080-3009-8187,052-364-7652
ウエルシア蓮田黒浜店,349-0101,埼玉県蓮田市黒浜２８１１,35.9945202,139.6635514,,,,,,,,048-765-7037,048-765-7027
日生薬局ひばりが丘店,202-0001,東京都西東京市ひばりが丘３丁目３−１６,35.7435133,139.5355596,,,,,,,,042-452-5454,042-452-5146
薬局トモズ同潤会松江店,132-0025,東京都江戸川区松江2-16-5,35.7029068,139.8727484,,,,,,,,03-5607-7081,03-5607-8121
浦和すばる薬局,330-0053,埼玉県さいたま市浦和区前地3-8-17-103,35.8587956,139.6650551,,,,,,,,048-883-8376,048-883-8376
スギドラッグ藤枝水守店,426-0005,静岡県藤枝市水守3-1-3,34.882346,138.2738989,,,,,,,,080-4151-9272,054-646-8555
ウエルシア南麻布店,106-0047,東京都港区南麻布5-1-11-1F,35.6551219,139.7228906,,,,,,,,03-5793-1271,03-5793-1272
ウエルシア郡山駅東口店,963-8802,福島県郡山市谷島町6-18,37.3962969,140.3950716,,,,,,,,024-941-2615,024-941-2616
薬マツモトキヨシmatsukiyoLAB上大岡店,233-0002,神奈川県横浜市港南区上大岡西1-6-1,35.4090381,139.5966154,,,,,,,,045-846-2830,045-846-2830
阪神調剤薬局二条店,604-8415,京都府京都市中京区西ノ京栂尾町3番地JR二条駅東NKﾋﾞﾙ1F,35.0106849,135.7416332,,,,,,,,075-803-2961,075-803-2962
カワチ薬品石井町店,321-0912,栃木県宇都宮市石井町2800-155,36.5467058,139.9281642,,,,,,,,028-683-4773,028-683-4774
クリエイトSD栄本郷台店*,244-0842,神奈川県横浜市栄区飯島町2482,35.373999,139.5436204,,,,,,,,045-890-2677,045-890-2678
大久保薬局,031-0022,青森県八戸市糠塚大杉平４−５,40.498337,141.4814513,,,,,,,,0178-43-9716,0178-43-9716
セキ薬局南古谷店,350-0023,埼玉県川越市並木854-6,35.8999518,139.5198213,,,,,,,,049-293-3877,049-293-3877
アイン薬局白石南郷店,003-0022,北海道札幌市白石区南郷通1丁目南8-10,43.0455023,141.3969212,,,,,,,,011-595-7382,011-595-7383
なの花薬局西荻南店,167-0053,東京都杉並区西荻南1丁目1番1号　西荻南ﾒﾃﾞｨｶﾙﾓｰﾙ1階,35.6952658,139.6035292,,,,,,,,03-5344-3060,03-5344-3061
薬局サンファーマシー,565-0851,大阪府吹田市千里山西1-38-21,34.7782479,135.505271,,,,,,,,06-6386-2488,06-6386-2488
クオール薬局狛江2号店,201-0014,東京都狛江市東和泉1-18-1,35.6321222,139.5777672,,,,,,,,03-5761-2218,03-5761-8381
アイセイ薬局南柏店,277-0075,千葉県柏市南柏中央1-6　宇佐美ﾋﾞﾙ1F,35.8440358,139.9533124,,,,,,,,04-7171-5522,04-7171-5523
スギ薬局福井田原町店,910-0017,福井県福井市文京2-2-3,36.0757698,136.2177406,,,,,,,,080-4910-9864,0776-43-9367
けやき薬局510店,980-0014,宮城県仙台市青葉区本町2-4-8,38.2638889,140.8733854,,,,,,,,0227-96-4364,022-796-4366
あざみ薬局,270-2253,千葉県松戸市日暮5-195　ｸﾞﾗﾝﾃﾞｨｽ新八柱,35.7903562,139.9396135,,,,,,,,047-311-1700,047-311-1702
ウエルシア東大阪東山店,579-8027,大阪府東大阪市東山町3-5,34.678475,135.641458,,,,,,,,072-980-8270,072-980-8271
ウエルシア行田佐間店,361-0032,埼玉県行田市佐間1-5-5,36.1327618,139.4651716,,,,,,,,048-564-6778,048-564-6777
スズキ調剤薬局,520-2144,滋賀県大津市大萱1-16-1　ｱﾊﾟﾎﾃﾙ1F,34.9860303,135.9258192,,,,,,,,077-543-3331,077-543-3332
ウエルシア日高高萩店,350-1216,埼玉県日高市武蔵高萩3-13-1,35.9046997,139.3738947,,,,,,,,042-978-9386,042-978-9387
ウエルシア静岡羽鳥店*,421-1215,静岡県静岡市葵区羽鳥2-21-20,34.9797729,138.343045,,,,,,,,054-276-0611,054-276-0612
きらり月島薬局,104-0052,東京都中央区月島1-8-1-104,35.6644337,139.7833007,,,,,,,,03-3533-0908,03-3533-0908
クオール薬局下高井戸店,156-0043,東京都世田谷区松原3-28-9,35.6658329,139.6420908,,,,,,,,03-3327-9133,03-3327-9233
ナチュラルローソンクオール薬局芝大門1丁目店,105-0012,東京都港区芝大門1-6-3,35.6581775,139.7542326,,,,,,,,03-5425-1389,03-5425-1390
トモズ神谷町店*,105-0001,東京都港区虎ノ門5-1-5ﾒﾄﾛｼﾃｨ神谷町B1F,35.6636829,139.7452962,,,,,,,,03-5425-2977,03-5425-2978
新薬堂薬局,273-0035,千葉県船橋市本中山2-15-12,35.7154029,139.9440075,,,,,,,,047-334-2407,047-334-2429
スギ薬局日本大通り店,231-0005,神奈川県横浜市中区本町1-4　ﾌﾟﾗｲﾑﾒｿﾞﾝ横濱日本大通1F,35.4479878,139.6410502,,,,,,,,045-264-6271,045-264-6272
ハックドラッグ能見台駅前店*,236-0053,神奈川県横浜市金沢区能見台通5-10,35.3604319,139.6287415,,,,,,,,045-790-1215,045-790-1216
ウエルシア小山雨ヶ谷店,323-0826,栃木県小山市雨ケ谷802-3,36.2827493,139.8182753,,,,,,,,0285-31-3580,0285-31-3581
ウエルシア千葉武石店,262-0031,千葉県千葉市花見川区武石町2-616,35.6627884,140.0615033,,,,,,,,043-350-3412,043-350-3413
スギ薬局豊中春日店,560-0052,大阪府豊中市春日町4-1-35,34.811677,135.4681193,,,,,,,,070-3268-0860,0800-919-7470
ニコニコ薬局赤坂店,107-0052,東京都港区赤坂5-4-8　荒島ﾋﾞﾙ1Ｆ,35.6718619,139.7357049,,,,,,,,03-6426-5157,03-6426-5158
ミネ薬局笹塚店,151-0073,東京都渋谷区笹塚2-12-15　石原ﾋﾞﾙ1Ｆ,35.6751937,139.6679997,,,,,,,,03-3377-1038,03-3377-1038
日本調剤福岡中央薬局,810-0001,福岡県福岡市中央区天神1-2-12　ﾒｯﾄﾗｲﾌ天神ﾋﾞﾙ1Ｆ,33.5890182,130.4029531,,,,,,,,092-738-3188,092-738-3189
ドラッグストアマツモトキヨシ上永谷店,233-0013,神奈川県横浜市港南区丸山台3-1-7,35.4007377,139.5703643,,,,,,,,045-848-0207,045-848-0207
アイセイ薬局南柏店,277-0075,千葉県柏市南柏中央1-6　宇佐美ﾋﾞﾙ1F,35.8440358,139.9533124,,,,,,,,04-7171-5522,04-7171-5523
山松薬局,113-0022,東京都文京区千駄木2-33-9,35.7245908,139.7631461,,,,,,,,03-5834-2680,03-5834-2681
そうごう薬局二子玉川店,158-0094,東京都世田谷区玉川3-15-1　esprit　chocolat　1F,35.6140357,139.625585,,,,,,,,03-3708-7381,03-37008-7382
コストコホールセール八幡倉庫店薬局,614-8294,京都府八幡市欽明台北5番地,34.841025,135.7183493,,,,,,,,075-971-3705,075-971-3714
オレンジ薬局池袋西口店,171-0021,東京都豊島区西池袋1-16-10,35.7307728,139.7092991,,,,,,,,03-6912-6180,03-6912-6175
イオン薬局板橋前野町店,174-0063,東京都板橋区前野町4-21-22,35.7712039,139.6917358,,,,,,,,03-5916-8120,03-5916-8121
スギ薬局立川栄町店,190-0003,東京都立川市栄町五丁目36-1,35.716455,139.4248129,,,,,,,,080-3728-0998,042-534-9141
ウエルシア薬局水戸堀町店,310-0903,茨城県水戸市堀町878-3,36.404035,140.4241661,,,,,,,,029-309-1058,029-309-1059
カワチ薬品石岡店,315-0033,茨城県石岡市東光台3-1-1,36.1852393,140.2995495,,,,,,,,0299-28-2150,0299-28-2151
石井薬局渡里店,310-0903,茨城県水戸市堀町894-6,36.4044048,140.4268927,,,,,,,,029-253-2299,029-253-2299
さくら薬局大宮中川店,337-0043,埼玉県さいたま市見沼区中川749-1,35.9042857,139.6579417,,,,,,,,048-687-6370,048-687-6371
日本調剤飯田橋薬局,102-0071,東京都千代田区富士見2-3-13,35.6996342,139.7445459,,,,,,,,03-5275-5867,03-5275-5249
大賀薬局薬院2丁目店,810-0022,福岡県福岡市中央区薬院2-12-33　ｴｽﾃｰﾄ・ﾓｱ薬院倶楽部101,33.5819821,130.3940573,,,,,,,,092-781-4363,092-781-9128
ウエルシア坂戸南町店,350-0233,埼玉県坂戸市南町5-12,35.9536255,139.3935391,,,,,,,,049-280-8510,049-280-8511
むさしの薬局赤塚店,175-0092,東京都板橋区赤塚1-10-8,35.7723229,139.6466773,,,,,,,,03-5968-3966,03-5968-3967
むさしの薬局中板橋店,173-0016,東京都板橋区中板橋27-8,35.7570834,139.695047,,,,,,,,03-3963-3971,03-3963-3972
薬局日本メディカルシステム新座店,352-0011,埼玉県新座市野火止5-3-63,35.8044491,139.5561188,,,,,,,,048-260-6320,048-260-6321
ウエルシア八尾青山店*,581-0018,大阪府八尾市青山町4-5-12,34.621377,135.6118195,,,,,,,,072-928-5610,072-928-5620
日本調剤日田薬局*,877-1232,大分県日田市大字三和663-6,33.3448863,130.9424336,,,,,,,,0973-25-5316,0973-25-5317
なごみの薬局なくすりーな日の出,120-0021,東京都足立区日ノ出町27日の出町団地第4号棟108号室,35.7517295,139.8079923,,,,,,,,03-5284-9875,03-5284-9875
スギ薬局川口元郷店,332-0011,埼玉県川口市元郷5-11-13,35.7990518,139.7393073,,,,,,,,080-7654-6965,048-223-2750
アサップ薬局,590-0075,大阪府堺市堺区南花田口町2-1-22,34.576608,135.4834964,,,,,,,,072-222-8806,072-221-6946
ミヤザワ薬局本店,115-0045,東京都北区赤羽1-17-10,35.7795738,139.7207685,,,,,,,,03-3901-2103,03-3901-1020
ウエルシア八尾東久宝寺店*,581-0002,大阪府八尾市東久宝寺3-11-14,34.6326811,135.5892469,,,,,,,,072-990-5813,072-990-5814
クスリのアオキ新白岡薬局,349-0212,埼玉県白岡市新白岡5-12-2,36.0347917,139.6735466,,,,,,,,0480-31-6327,0120-150-848
ウエルシア熊谷箱田店,360-0014,埼玉県熊谷市箱田7-8-31,36.1557479,139.3899902,,,,,,,,048-529-1952,048-529-1951
ウエルシア東海舟石川店,319-1116,茨城県那珂郡　東海村舟石川駅西2-9-12,36.4684121,140.5661868,,,,,,,,029-306-5008,029-306-5018
そうごう薬局SOCOLA日吉店,223-0051,神奈川県横浜市港北区箕輪町2-7-42　ﾌﾟﾗｳﾄﾞｼﾃｨ日吉ﾚｼﾞﾃﾞﾝｽII　ｿｺﾗ日吉2F,35.5460682,139.6444366,,,,,,,,045-534-5421,045-534-5422
スギ薬局調布布田店,182-0024,東京都調布市布田2-21-1,35.6523335,139.5492458,,,,,,,,070-1441-4341,042-426-8502
ウエルシア豊橋花中町店,441-8032,愛知県豊橋市花中町119-1,34.7552657,137.3831844,,,,,,,,0532-35-1848,0532-35-1847
ミネ薬局仁戸名店,260-0801,千葉県千葉市中央区仁戸名町685-2,35.5824441,140.1626463,,,,,,,,043-261-8967,043-261-8968
中央病院前薬局,651-1145,兵庫県神戸市北区惣山町5-9-6,34.7361573,135.1562735,,,,,,,,078-762-3714,078-766-3768
スギ薬局八幡男山店,614-8067,京都府八幡市八幡中ノ山194-1,34.855066,135.6990431,,,,,,,,080-4440-7942,075-982-4877
パンダ薬局六町店,121-0073,東京都足立区六町4-2-27　六町佐藤ﾋﾞﾙ1F,35.7855663,139.8215811,,,,,,,,03-5831-0669,03-5831-0669
アイファ薬局西荻店,167-0054,東京都杉並区松庵2-6-17,35.6983969,139.5972816,,,,,,,,03-6809-0802,03-6809-0812
プラザ薬局ビバモール蕨店,335-0005,埼玉県蕨市錦町1-12-1　ﾋﾞﾊﾞﾓｰﾙ蕨錦町ﾒﾃﾞｨｶﾙｿﾞｰﾑ,35.8217943,139.6778975,,,,,,,,048-229-4585,048-229-4595
日本調剤住吉駅前店*,658-0051,兵庫県神戸市東灘区住吉本町2-13-16　ｸﾞﾗﾝﾌｫｰﾚ住吉1F,34.7200239,135.2605429,,,,,,,,078-862-6321,078-862-6322
カワイ薬局,492-8144,愛知県稲沢市小池1-4-32,35.2519622,136.8149398,,,,,,,,0587-23-2717,0587-23-2717
ムサシ薬局,336-0021,埼玉県さいたま市南区別所7-2-1-101E,35.8471275,139.6489834,,,,,,,,048-865-8989,048-865-8987
ケーアイ蓮根薬局,174-0046,東京都板橋区蓮根2-20-12,35.7836143,139.6766514,,,,,,,,03-5994-0641,03-5994-0641
みどり調剤薬局,332-0034,埼玉県川口市並木2-18-5　ｻｰﾊﾟｽﾋﾙｽﾞ1F,35.8160954,139.706443,,,,,,,,048-254-9292,048-254-9292
さくら薬局名取店*,981-1227,宮城県名取市杜せきのした5-3-1,38.1621191,140.8984453,,,,,,,,022-382-9250,022-382-9251
ドラッグ新生堂中尾店,811-1364,福岡県福岡市南区中尾3-26-1,33.5452151,130.4077759,,,,,,,,092-554-5850,092-554-5851
スギ薬局京橋駅西店,534-0024,大阪府大阪市都島区東野田町1-6-1　Kぶらっと1階,34.6962657,135.5306217,,,,,,,,080-3586-1821,06-6809-6793
ザクザク薬局三木店,761-0703,香川県木田郡三木町鹿伏367-1,34.2722434,134.1373835,,,,,,,,087-898-9039,087-898-9039
ウエルシア板橋志村店,174-0056,東京都板橋区志村1-3-1,35.7709686,139.6982771,,,,,,,,03-5914-4781,03-5914-4782
ウエルシア八千代緑が丘店,276-0046,千葉県八千代市大和田新田1031-1,35.7235577,140.0708964,,,,,,,,047-480-3560,047-480-3561
薬局やくも,152-0023,東京都目黒区八雲1-6-7　ｻﾌｨｰﾙﾔｸﾓ102,35.6181764,139.6737706,,,,,,,,03-5726-9923,03-5726-9924
スギ薬局虎ノ門店,105-0001,東京都港区虎ノ門1-1-12　虎ノ門ﾋﾞﾙ1F,35.6700565,139.7514524,,,,,,,,070-1326-7019,03-5501-0471
アイ薬局,140-0014,東京都品川区大井1-31-12,35.6059915,139.7303761,,,,,,,,03-3771-6279,03-3773-8451
クリエイトSD松戸小金きよしケ丘店,270-0013,千葉県松戸市小金きよしケ丘2-23-2,35.8289762,139.9341432,,,,,,,,047-340-2521,047-340-2523
マエノ薬局門前仲町店,135-0048,東京都江東区門前仲町1-6-11　ﾄﾚﾃﾞｨﾊﾟｰﾁｪ,35.6730014,139.7939871,,,,,,,,03-5639-6521,03-5639-6522
ウエルシア武蔵浦和店,336-0027,埼玉県さいたま市南区沼影1-13-1,35.8438817,139.645807,,,,,,,,048-872-8171,048-872-8185
はなみずき薬局,108-0023,東京都港区芝浦3-13-18　TOHOビル1階,35.6432141,139.7488728,,,,,,,,03-6809-3166-,03-6809-3177
行啓通調剤薬局,064-0914,北海道札幌市中央区南十四条西7-3-3　ﾌｫﾚｽﾄ行啓147-1F,43.0409164,141.3504394,,,,,,,,011-520-3384,011-520-3784
ウエルシア中浦和店,336-0031,埼玉県さいたま市南区鹿手袋2-13-19,35.8518962,139.6385253,,,,,,,,048-710-5512,048-710-5513
ハックドラッグ相鉄ライフ三ツ境店,246-0022,神奈川県横浜市瀬谷区三ツ境2-19　相鉄ﾗｲﾌ三ツ境2F,35.4675939,139.5039416,,,,,,,,045-391-5728,045-391-5729
トモズ横浜ベイクォーター店,221-0056,神奈川県横浜市神奈川区金港町1-10　横浜ﾍﾞｲｸｫｰﾀ3F,35.4666247,139.6266006,,,,,,,,045-440-0262,045-440-0266
ウエルシア川越新宿店*,350-1124,埼玉県川越市新宿町6-27-5,35.8947512,139.4732238,,,,,,,,049-249-0262,049-249-0263
ドラッグストアマツモトキヨシザ・マーケットプレイス川越的場店,350-1107,埼玉県川越市的場新町21-10,35.9183213,139.4264272,,,,,,,,049-231-3305,049-231-3305
クオール薬局福駅前店,555-0034,大阪府大阪市西淀川区福町2-3-24,34.7002861,135.4419524,,,,,,,,06-6474-2022,06-6474-2023
KoKuMiN船橋フェイス店,273-0005,千葉県船橋市本町1-3-1　船橋ﾌｪｲｽﾋﾞﾙ2F,35.7007039,139.9855394,,,,,,,,047-460-0593,047-460-0593
つくも薬局芳賀,321-3307,栃木県芳賀郡芳賀町祖母井南3-1-7,36.5445791,140.0619704,,,,,,,,028-678-5895,028-678-5896
鈴薬局王子店,114-0002,東京都北区王子1-10-17-1Ｆ,35.7542324,139.7370896,,,,,,,,03-5944-6937,03-5944-6938
エスマイル薬局舟入店,730-0842,広島県広島市中区舟入中町11-9,34.3862558,132.4442097,,,,,,,,082-292-1302,082-234-3228
薬局ダックス京都吉祥院前田店,601-8341,京都府京都市南区吉祥院前田町15,34.9688741,135.7350654,,,,,,,,075-606-1981,075-606-2594
ファーマライズ薬局湯島店,113-0034,東京都文京区湯島3-32-8,35.7077371,139.7687584,,,,,,,,03-3832-1606,03-3832-6158
ウォンツ宮内薬局,738-0034,広島県廿日市市宮内4479,34.3449487,132.3065596,,,,,,,,0829-37-0067,0829-37-0077
ハックドラッグ横浜元町薬局,231-0861,神奈川県横浜市中区元町3-133-9-1F,35.4400712,139.6486434,,,,,,,,045-222-7818,045-222-7819
アイン薬局岡本店,329-1105,栃木県宇都宮市中岡本町3710-80,36.605503,139.935051,,,,,,,,028-671-2552,028-671-1136
